Wk,Date,Rk,School,Prev,Chng,Conf
8,Final,1,Alabama (13-0),2,1,SEC (West)
8,Final,2,Texas (13-0),3,1,Big 12 (South)
8,Final,3,Cincinnati (12-0),5,2,Big East
8,Final,4,Texas Christian (12-0),4,,MWC
8,Final,5,Florida (12-1),1,4,SEC (East)
8,Final,6,Boise State (13-0),6,,WAC
8,Final,7,Oregon (10-2),7,,Pac-10
8,Final,8,Ohio State (10-2),8,,Big Ten
8,Final,9,Georgia Tech (11-2),10,1,ACC (Coastal)
8,Final,10,Iowa (10-2),9,1,Big Ten
8,Final,11,Virginia Tech (9-3),12,1,ACC (Coastal)
8,Final,12,LSU (9-3),13,1,SEC (West)
8,Final,13,Penn State (10-2),11,2,Big Ten
8,Final,14,BYU (10-2),14,,MWC
8,Final,15,Miami (FL) (9-3),17,2,ACC (Coastal)
8,Final,16,West Virginia (9-3),23,7,Big East
8,Final,17,Pitt (9-3),15,2,Big East
8,Final,18,Oregon State (8-4),16,2,Pac-10
8,Final,19,Oklahoma State (9-3),20,1,Big 12 (South)
8,Final,20,Arizona (8-4),,,Pac-10
8,Final,21,Stanford (8-4),24,3,Pac-10
8,Final,22,Nebraska (9-4),22,,Big 12 (North)
8,Final,23,Utah (9-3),25,2,MWC
8,Final,24,USC (8-4),18,6,Pac-10
8,Final,25,Wisconsin (9-3),,,Big Ten
7,2009-11-29,1,Florida (12-0),1,,SEC (East)
7,2009-11-29,2,Alabama (12-0),2,,SEC (West)
7,2009-11-29,3,Texas (12-0),3,,Big 12 (South)
7,2009-11-29,4,Texas Christian (12-0),4,,MWC
7,2009-11-29,5,Cincinnati (11-0),5,,Big East
7,2009-11-29,6,Boise State (12-0),6,,WAC
7,2009-11-29,7,Oregon (9-2),8,1,Pac-10
7,2009-11-29,8,Ohio State (10-2),10,2,Big Ten
7,2009-11-29,9,Iowa (10-2),11,2,Big Ten
7,2009-11-29,10,Georgia Tech (10-2),7,3,ACC (Coastal)
7,2009-11-29,11,Penn State (10-2),13,2,Big Ten
7,2009-11-29,12,Virginia Tech (9-3),14,2,ACC (Coastal)
7,2009-11-29,13,LSU (9-3),15,2,SEC (West)
7,2009-11-29,14,BYU (10-2),19,5,MWC
7,2009-11-29,15,Pitt (9-2),9,6,Big East
7,2009-11-29,16,Oregon State (8-3),16,,Pac-10
7,2009-11-29,17,Miami (FL) (9-3),17,,ACC (Coastal)
7,2009-11-29,18,USC (8-3),20,2,Pac-10
7,2009-11-29,19,California (8-3),22,3,Pac-10
7,2009-11-29,20,Oklahoma State (9-3),12,8,Big 12 (South)
7,2009-11-29,21,Houston (10-2),23,2,CUSA (West)
7,2009-11-29,22,Nebraska (9-3),,,Big 12 (North)
7,2009-11-29,23,West Virginia (8-3),,,Big East
7,2009-11-29,24,Stanford (8-4),,,Pac-10
7,2009-11-29,25,Utah (9-3),21,4,MWC
6,2009-11-22,1,Florida (11-0),1,,SEC (East)
6,2009-11-22,2,Alabama (11-0),2,,SEC (West)
6,2009-11-22,3,Texas (11-0),3,,Big 12 (South)
6,2009-11-22,4,Texas Christian (11-0),4,,MWC
6,2009-11-22,5,Cincinnati (10-0),5,,Big East
6,2009-11-22,6,Boise State (11-0),6,,WAC
6,2009-11-22,7,Georgia Tech (10-1),7,,ACC (Coastal)
6,2009-11-22,8,Oregon (9-2),11,3,Pac-10
6,2009-11-22,9,Pitt (9-1),9,,Big East
6,2009-11-22,10,Ohio State (10-2),10,,Big Ten
6,2009-11-22,11,Iowa (10-2),13,2,Big Ten
6,2009-11-22,12,Oklahoma State (9-2),12,,Big 12 (South)
6,2009-11-22,13,Penn State (10-2),14,1,Big Ten
6,2009-11-22,14,Virginia Tech (8-3),15,1,ACC (Coastal)
6,2009-11-22,15,LSU (8-3),8,7,SEC (West)
6,2009-11-22,16,Oregon State (8-3),19,3,Pac-10
6,2009-11-22,17,Miami (FL) (8-3),20,3,ACC (Coastal)
6,2009-11-22,18,Clemson (8-3),23,5,ACC (Atlantic)
6,2009-11-22,19,BYU (9-2),22,3,MWC
6,2009-11-22,20,USC (7-3),18,2,Pac-10
6,2009-11-22,21,Utah (9-2),21,,MWC
6,2009-11-22,22,California (8-3),25,3,Pac-10
6,2009-11-22,23,Houston (9-2),24,1,CUSA (West)
6,2009-11-22,24,North Carolina (8-3),,,ACC (Coastal)
6,2009-11-22,25,Ole Miss (8-3),,,SEC (West)
5,2009-11-15,1,Florida (10-0),1,,SEC (East)
5,2009-11-15,2,Alabama (10-0),2,,SEC (West)
5,2009-11-15,3,Texas (10-0),3,,Big 12 (South)
5,2009-11-15,4,Texas Christian (10-0),4,,MWC
5,2009-11-15,5,Cincinnati (10-0),5,,Big East
5,2009-11-15,6,Boise State (10-0),6,,WAC
5,2009-11-15,7,Georgia Tech (10-1),7,,ACC (Coastal)
5,2009-11-15,8,LSU (8-2),8,,SEC (West)
5,2009-11-15,9,Pitt (9-1),12,3,Big East
5,2009-11-15,10,Ohio State (9-2),11,1,Big Ten
5,2009-11-15,11,Oregon (8-2),13,2,Pac-10
5,2009-11-15,12,Oklahoma State (8-2),19,7,Big 12 (South)
5,2009-11-15,13,Iowa (9-2),10,3,Big Ten
5,2009-11-15,14,Penn State (9-2),18,4,Big Ten
5,2009-11-15,15,Virginia Tech (7-3),21,6,ACC (Coastal)
5,2009-11-15,16,Wisconsin (8-2),20,4,Big Ten
5,2009-11-15,17,Stanford (7-3),,,Pac-10
5,2009-11-15,18,USC (7-3),9,9,Pac-10
5,2009-11-15,19,Oregon State (7-3),23,4,Pac-10
5,2009-11-15,20,Miami (FL) (7-3),14,6,ACC (Coastal)
5,2009-11-15,21,Utah (8-2),16,5,MWC
5,2009-11-15,22,BYU (8-2),22,,MWC
5,2009-11-15,23,Clemson (7-3),,,ACC (Atlantic)
5,2009-11-15,24,Houston (8-2),15,9,CUSA (West)
5,2009-11-15,25,California (7-3),,,Pac-10
4,2009-11-08,1,Florida (9-0),1,,SEC (East)
4,2009-11-08,2,Alabama (9-0),3,1,SEC (West)
4,2009-11-08,3,Texas (9-0),2,1,Big 12 (South)
4,2009-11-08,4,Texas Christian (9-0),6,2,MWC
4,2009-11-08,5,Cincinnati (9-0),5,,Big East
4,2009-11-08,6,Boise State (9-0),7,1,WAC
4,2009-11-08,7,Georgia Tech (9-1),10,3,ACC (Coastal)
4,2009-11-08,8,LSU (7-2),9,1,SEC (West)
4,2009-11-08,9,USC (7-2),12,3,Pac-10
4,2009-11-08,10,Iowa (9-1),4,6,Big Ten
4,2009-11-08,11,Ohio State (8-2),16,5,Big Ten
4,2009-11-08,12,Pitt (8-1),13,1,Big East
4,2009-11-08,13,Oregon (7-2),8,5,Pac-10
4,2009-11-08,14,Miami (FL) (7-2),17,3,ACC (Coastal)
4,2009-11-08,15,Houston (8-1),15,,CUSA (West)
4,2009-11-08,16,Utah (8-1),14,2,MWC
4,2009-11-08,17,Arizona (6-2),18,1,Pac-10
4,2009-11-08,18,Penn State (8-2),11,7,Big Ten
4,2009-11-08,19,Oklahoma State (7-2),19,,Big 12 (South)
4,2009-11-08,20,Wisconsin (7-2),21,1,Big Ten
4,2009-11-08,21,Virginia Tech (6-3),23,2,ACC (Coastal)
4,2009-11-08,22,BYU (7-2),,,MWC
4,2009-11-08,23,Oregon State (6-3),,,Pac-10
4,2009-11-08,24,South Florida (6-2),25,1,Big East
4,2009-11-08,25,West Virginia (7-2),,,Big East
3,2009-11-01,1,Florida (8-0),1,,SEC (East)
3,2009-11-01,2,Texas (8-0),3,1,Big 12 (South)
3,2009-11-01,3,Alabama (8-0),2,1,SEC (West)
3,2009-11-01,4,Iowa (9-0),4,,Big Ten
3,2009-11-01,5,Cincinnati (8-0),8,3,Big East
3,2009-11-01,6,Texas Christian (8-0),6,,MWC
3,2009-11-01,7,Boise State (8-0),7,,WAC
3,2009-11-01,8,Oregon (7-1),10,2,Pac-10
3,2009-11-01,9,LSU (7-1),9,,SEC (West)
3,2009-11-01,10,Georgia Tech (8-1),11,1,ACC (Coastal)
3,2009-11-01,11,Penn State (8-1),12,1,Big Ten
3,2009-11-01,12,USC (6-2),5,7,Pac-10
3,2009-11-01,13,Pitt (7-1),15,2,Big East
3,2009-11-01,14,Utah (7-1),16,2,MWC
3,2009-11-01,15,Houston (7-1),18,3,CUSA (West)
3,2009-11-01,16,Ohio State (7-2),17,1,Big Ten
3,2009-11-01,17,Miami (FL) (6-2),19,2,ACC (Coastal)
3,2009-11-01,18,Arizona (5-2),20,2,Pac-10
3,2009-11-01,19,Oklahoma State (6-2),14,5,Big 12 (South)
3,2009-11-01,20,California (6-2),24,4,Pac-10
3,2009-11-01,21,Wisconsin (6-2),,,Big Ten
3,2009-11-01,22,Notre Dame (6-2),23,1,Ind
3,2009-11-01,23,Virginia Tech (5-3),13,10,ACC (Coastal)
3,2009-11-01,24,Oklahoma (5-3),,,Big 12 (South)
3,2009-11-01,25,South Florida (6-2),,,Big East
2,2009-10-25,1,Florida (7-0),1,,SEC (East)
2,2009-10-25,2,Alabama (8-0),2,,SEC (West)
2,2009-10-25,3,Texas (7-0),3,,Big 12 (South)
2,2009-10-25,4,Iowa (8-0),6,2,Big Ten
2,2009-10-25,5,USC (6-1),7,2,Pac-10
2,2009-10-25,6,Texas Christian (7-0),8,2,MWC
2,2009-10-25,7,Boise State (7-0),4,3,WAC
2,2009-10-25,8,Cincinnati (7-0),5,3,Big East
2,2009-10-25,9,LSU (6-1),9,,SEC (West)
2,2009-10-25,10,Oregon (6-1),11,1,Pac-10
2,2009-10-25,11,Georgia Tech (7-1),12,1,ACC (Coastal)
2,2009-10-25,12,Penn State (7-1),13,1,Big Ten
2,2009-10-25,13,Virginia Tech (5-2),14,1,ACC (Coastal)
2,2009-10-25,14,Oklahoma State (6-1),15,1,Big 12 (South)
2,2009-10-25,15,Pitt (7-1),20,5,Big East
2,2009-10-25,16,Utah (6-1),18,2,MWC
2,2009-10-25,17,Ohio State (6-2),19,2,Big Ten
2,2009-10-25,18,Houston (6-1),17,1,CUSA (West)
2,2009-10-25,19,Miami (FL) (5-2),10,9,ACC (Coastal)
2,2009-10-25,20,Arizona (5-2),,,Pac-10
2,2009-10-25,21,West Virginia (6-1),23,2,Big East
2,2009-10-25,22,South Carolina (6-2),24,2,SEC (East)
2,2009-10-25,23,Notre Dame (5-2),,,Ind
2,2009-10-25,24,California (5-2),,,Pac-10
2,2009-10-25,25,Ole Miss (5-2),,,SEC (West)
1,2009-10-18,1,Florida (6-0),NA,—,SEC (East)
1,2009-10-18,2,Alabama (7-0),NA,—,SEC (West)
1,2009-10-18,3,Texas (6-0),NA,—,Big 12 (South)
1,2009-10-18,4,Boise State (6-0),NA,—,WAC
1,2009-10-18,5,Cincinnati (6-0),NA,—,Big East
1,2009-10-18,6,Iowa (7-0),NA,—,Big Ten
1,2009-10-18,7,USC (5-1),NA,—,Pac-10
1,2009-10-18,8,Texas Christian (6-0),NA,—,MWC
1,2009-10-18,9,LSU (5-1),NA,—,SEC (West)
1,2009-10-18,10,Miami (FL) (5-1),NA,—,ACC (Coastal)
1,2009-10-18,11,Oregon (5-1),NA,—,Pac-10
1,2009-10-18,12,Georgia Tech (6-1),NA,—,ACC (Coastal)
1,2009-10-18,13,Penn State (6-1),NA,—,Big Ten
1,2009-10-18,14,Virginia Tech (5-2),NA,—,ACC (Coastal)
1,2009-10-18,15,Oklahoma State (5-1),NA,—,Big 12 (South)
1,2009-10-18,16,BYU (6-1),NA,—,MWC
1,2009-10-18,17,Houston (5-1),NA,—,CUSA (West)
1,2009-10-18,18,Utah (5-1),NA,—,MWC
1,2009-10-18,19,Ohio State (5-2),NA,—,Big Ten
1,2009-10-18,20,Pitt (6-1),NA,—,Big East
1,2009-10-18,23,West Virginia (5-1),NA,—,Big East
1,2009-10-18,24,South Carolina (5-2),NA,—,SEC (East)
1,2009-10-18,25,Kansas (5-1),NA,—,Big 12 (North)